probe_id,log2FoldChange,logCPM,PValue,padj
201102_s_at,0.12891229092118126,5.2371926431590685,0.012678653627810198,0.022398815355331572
201103_x_at,0.010946941165220107,6.817155765950507,0.8437430074570941,0.8780008585612287
201104_x_at,-0.05685935780598365,6.196770635237287,0.3663088901225987,0.4385145982661079
201105_at,0.27868991528535986,8.24104360781199,0.007289626092815001,0.013529758200333872
201106_at,0.11236166299426728,7.617724112207946,0.05740285785739396,0.08678476096898977
201108_s_at,0.0639830191713486,5.241551054323294,0.5822698087699447,0.6490330310428071
201109_s_at,0.09140902365487857,5.479790552944547,0.4665555881304244,0.5387163198578613
201110_s_at,0.20545127364071974,5.2879485287134544,0.08780150586403986,0.12598681118690852
201111_at,-0.4136684361802769,5.200927775419018,8.978438084204473e-6,2.8832735970048716e-5
201112_s_at,-0.5163603184135148,7.772229705762578,7.364326898558902e-12,5.6922102499467184e-11
201113_at,0.09327034161048356,7.63448599459777,0.0634860184350631,0.09488360986256013
201114_x_at,-0.45781114377241483,7.951363368866607,4.1152171618862296e-14,4.2067100625274023e-13
201115_at,0.001441690657601264,5.7615557750781345,0.9742484261723175,0.9799636343485271
201116_s_at,-1.3584343068519082,4.66252821458236,1.5324219998038533e-15,1.8805082341235602e-14
201117_s_at,-1.3487643965029972,4.310625185840426,5.87201590019262e-13,5.26858512049946e-12
201118_at,0.37008097725182065,5.811377976716952,6.829576448003238e-9,3.510808660626616e-8
201119_s_at,0.15991991032186828,8.302274739161849,5.972367572975378e-4,0.0013807917835223726
201120_s_at,-0.42984334705443406,6.794728051902826,2.227305585114564e-11,1.603570210573409e-10
201121_s_at,-0.3573412378614191,7.943002638569444,1.300038384642744e-15,1.619454792404386e-14
201122_x_at,1.2260621608752018,6.07431244899983,2.0112876645792652e-42,3.6520211441758755e-40
201123_s_at,1.4780139376961114,7.3428408915207495,6.977152422530297e-29,3.700308609037974e-27
201125_s_at,-0.13926252350856383,6.061158367179079,0.02106095996965722,0.035314769784776615
201126_s_at,0.23847127379602376,5.003791480915842,2.064656998127359e-6,7.341078798851111e-6
201127_s_at,-0.1175687514121862,4.849066133593106,0.03145034381490699,0.05058212479944431
201128_s_at,0.018092804924723954,7.2320061941845,0.7160011916911025,0.7693601571300683
