probe_id,log2FoldChange,AveExpr,t,P.Value,padj,B
212268_at,-0.5859264905522038,6.7026720073171875,-7.040833668065584,5.8415795350577504e-12,4.970678439958195e-11,16.120603242178095
219299_at,0.625942572077104,4.114951321601539,6.9605801035487325,9.876057549476205e-12,8.126129379995284e-11,16.111415227349212
218412_s_at,0.6027061170331552,5.815287859117382,7.021854286863976,6.6168470632109584e-12,5.5859954758218275e-11,16.110056435539647
208815_x_at,-0.34298515620716036,6.136120292401877,-7.0297151146255095,6.284194051302488e-12,5.321942361391585e-11,16.108114233661816
209312_x_at,-0.819410571750258,7.681539527468688,-7.060399019709832,5.135905586780721e-12,4.422906475175391e-11,16.089590801516966
211419_s_at,0.8466301788354853,2.6146062863489243,6.942045937867298,1.1141792614897982e-11,9.104654788970411e-11,16.088954034418634
203049_s_at,0.6479520598122975,5.014189144838024,6.988545307658096,8.229101476383255e-12,6.860573082995628e-11,16.07560774097079
214476_at,-1.0251590238300339,2.9163219271416363,-6.951549623610945,1.0474051354100843e-11,8.585196033395741e-11,16.057981074431645
210212_x_at,0.4661498880509952,4.421271867821502,6.965005776150102,9.59536812195859e-12,7.913408675176473e-11,16.05490552862501
204639_at,-0.5762615558836677,3.5268169191190246,-6.956794151571273,1.0122563794797048e-11,8.314502774226488e-11,16.039452971676248
200630_x_at,-0.3267759957489252,8.23386276823999,-7.058183796971434,5.211392883265718e-12,4.4807104300502115e-11,16.037117513259606
202239_at,0.43344210180858805,7.039348183715872,7.019944819956588,6.700228564584834e-12,5.647486122139837e-11,16.02148170348204
219117_s_at,-0.5252607649121702,6.7125015475358865,-7.024757259842271,6.492031656269929e-12,5.484947565742882e-11,16.020412958455154
225056_at,-0.616238589835621,4.953767149601909,-7.006134457548174,7.33481359440642e-12,6.158139344582757e-11,16.01673606681078
224759_s_at,-0.5680683285663788,5.287319437771104,-7.0076794114077305,7.260988400826732e-12,6.105727530459715e-11,16.002080691299096
202956_at,0.5029784258453505,5.7321911079760035,7.003172785331831,7.478404326157614e-12,6.2639675954751e-11,15.990587167170133
217960_s_at,-0.4790230689132899,5.122947513050931,-7.003677370660558,7.453746796929068e-12,6.249380156129685e-11,15.990367725708168
224129_s_at,0.2915987960928299,6.6960457732408365,7.003648503914168,7.455155268863751e-12,6.249380156129685e-11,15.934447232689836
203226_s_at,0.46693524410134335,4.690478104588692,6.953124727557234,1.0367247083604381e-11,8.504159112301205e-11,15.90475672120993
221726_at,0.38024828046188947,7.726428458786942,7.012409360649895,7.039479300197073e-12,5.924111684447073e-11,15.902754163169261
203312_x_at,-0.35327464822548,5.577036669027026,-6.991363159019939,8.07894819881146e-12,6.740636452793395e-11,15.888496468302932
201417_at,0.5565198543686127,7.694085976532517,7.006322685619062,7.325779861767692e-12,6.155378796793512e-11,15.880862836580675
226430_at,-0.5724510018033433,5.41621435281861,-6.986487581510738,8.340479329510197e-12,6.942622770554992e-11,15.858818021894065
202145_at,-0.7750258113005328,4.552421096949526,-6.9691346055044585,9.340579759102307e-12,7.71815550469955e-11,15.826716346422181
204040_at,-0.5782503946900301,3.6248149876694415,-6.925584142803973,1.2398729816021996e-11,1.005507891892836e-10,15.820411978452658
226353_at,-0.5457418622514285,5.930391611211341,-6.984353561946278,8.457551104262223e-12,7.034607529500093e-11,15.820398744751714
218774_at,-0.36715520654884615,4.58981368777442,-6.961882694250838,9.792616097325188e-12,8.063666122263239e-11,15.816838060368031
1555889_a_at,0.3955768595542287,7.106245510310973,6.988041601027463,8.256229597280471e-12,6.877837299818482e-11,15.80928610011828
201322_at,-0.299090492117179,8.535325006834858,-7.030932328714959,6.2341756005158415e-12,5.287943246898354e-11,15.803237986898136
225205_at,0.3785773068109096,5.5175676423565925,6.969075073098106,9.344205814986761e-12,7.71815550469955e-11,15.78489997503028
201356_at,-0.2496956168076673,5.418175476033744,-6.9709954427121055,9.227932452470516e-12,7.651613031216459e-11,15.769673888582075
203923_s_at,-0.702925102057199,3.552097299377234,-6.915316626625038,1.3252167596020586e-11,1.0682503495573253e-10,15.748218769787067
203595_s_at,-0.5239680905598016,4.574738975993527,-6.951005670428223,1.0511186109317215e-11,8.60904715513114e-11,15.729925251395553
221741_s_at,0.4315376793041496,6.795595382437343,6.970346136742426,9.267086284102948e-12,7.66627763409999e-11,15.721208046154274
224857_s_at,0.47842617040144814,6.263545159556094,6.963508776867299,9.6894238081197e-12,7.984830558183566e-11,15.705912452261742
200838_at,-0.5007848243187187,7.709728254170824,-6.993538021839504,7.964901253948903e-12,6.650661506902152e-11,15.696825160500458
1554436_a_at,-2.1966598943256432,5.321754669413058,-6.970613290927651,9.250956883867605e-12,7.660233699583527e-11,15.693543028777967
217797_at,0.3031934606168203,7.369812255948988,6.973280942662275,9.091402945602123e-12,7.544244752613131e-11,15.684409225949484
214662_at,-0.40538077905856557,4.776558238733949,-6.947407957436983,1.0760073122926287e-11,8.799439951596131e-11,15.677812155435198
208012_x_at,-0.3985801529602801,4.500986351825436,-6.935525839116364,1.1623909527693941e-11,9.4841540571352e-11,15.66766704726875
1555790_a_at,0.5364339153775955,5.087285419083636,6.93196665848343,1.1895672588097107e-11,9.69112855028778e-11,15.666907985947258
225865_x_at,0.5681290130195812,6.678090627894031,6.956707441592141,1.0128279772580572e-11,8.314502774226488e-11,15.64610012085355
225530_at,-0.38013772560056847,4.474569464259664,-6.928836298878758,1.2139844399747014e-11,9.86753816801895e-11,15.637900484163788
230097_at,0.9110054522186612,4.325248534819371,6.882852948758227,1.6348110350207254e-11,1.3031049567096005e-10,15.623039555911896
226062_x_at,0.4516987140179058,4.7643847413512725,6.910275152592741,1.369207891100317e-11,1.1003994101543657e-10,15.606146253654497
222483_at,-0.40489108922658,4.5065846545597905,-6.92474719140656,1.246622728245049e-11,1.0094534608986552e-10,15.597738964124863
204890_s_at,-0.6508561595339662,2.9800890504464417,-6.873266146504083,1.739115072457556e-11,1.380398384160733e-10,15.592171336279225
222680_s_at,-0.5238520255937208,4.174053632410186,-6.911416645003291,1.3591234836847168e-11,1.0947586376476972e-10,15.582554489357333
212812_at,0.40684264297989786,7.048527217891289,6.95042052550926,1.0551277353958832e-11,8.635281458591366e-11,15.574481967712824
224511_s_at,-0.3538633968544348,7.46391432376055,-6.965474326921216,9.566114055434431e-12,7.89536054513629e-11,15.570656400306154
202136_at,0.3169078458542446,6.0702933871513345,6.937448170639661,1.1479675014706118e-11,9.373609636627031e-11,15.543503335022475
218094_s_at,0.4927773039730224,6.62605416573083,6.935313149202601,1.1639976827611694e-11,9.490035902146429e-11,15.510089168811382
204597_x_at,-0.8137018428925897,2.94287144657013,-6.861083071042482,1.8811359437674045e-11,1.4828998797336427e-10,15.507283216460381
219126_at,-0.30158327614179364,5.509131134163061,-6.929862271969737,1.2059279825676188e-11,9.809496186216325e-11,15.50123471693373
225364_at,0.43506091359923404,5.788012625753619,6.927065549158412,1.2280137993055451e-11,9.966448357545685e-11,15.496513520699754
203936_s_at,-0.8643581235303839,4.927299016422683,-6.9244046353715625,1.2493957308312135e-11,1.0109347782775523e-10,15.490803424647467
219607_s_at,-0.9734117099856534,3.18943238317494,-6.868111713132651,1.7978682585508113e-11,1.4245978294271332e-10,15.49024828165952
235501_at,1.175849777209602,4.394356270218581,6.855978205190814,1.943975151825991e-11,1.5290606315353775e-10,15.472424767237914
204959_at,-0.8420008431716882,2.68462456880426,-6.850388526323216,2.0151471227886823e-11,1.5804005217009629e-10,15.466391256631274
208246_x_at,0.4763075910677559,5.724004880812359,6.91724929325843,1.3087232774869297e-11,1.0565450242439697e-10,15.441652233212178
209239_at,-0.27914950190217586,5.159296500512026,-6.916328351416243,1.3165573435806612e-11,1.0620691883870199e-10,15.439014254738828
212070_at,0.6256877693606103,6.890221220466707,6.925271968931332,1.2423863565812397e-11,1.0067840422129214e-10,15.436376152046247
1552613_s_at,-0.5151018877733256,3.882704320849543,-6.8732308690112065,1.739510705327163e-11,1.380398384160733e-10,15.432086811209555
217959_s_at,-0.3911382021092691,5.850965414622444,-6.92131475672537,1.2746837580667057e-11,1.0306178943523485e-10,15.42853948413141
225261_x_at,0.567518513141985,6.515363397118562,6.919258479945262,1.2917905311023518e-11,1.0436615354222847e-10,15.415659296346798
224662_at,0.4419032219025543,7.4469494821930695,6.93022055037986,1.2031269903657866e-11,9.794148516556742e-11,15.411896970635702
200931_s_at,-0.44201291849949464,6.6972030367638515,-6.928102048614742,1.2197825750525294e-11,9.90714990639708e-11,15.40983137036657
215600_x_at,0.45085710466507184,4.9587429683755415,6.886590840548657,1.5958293165648332e-11,1.2748784092736062e-10,15.396605913360032
203379_at,-0.448180277448054,4.667377836656243,-6.900036086920465,1.4630126174088074e-11,1.1749066094678076e-10,15.39636102128384
206312_at,1.0649107023224347,5.772673116128277,6.892111337636393,1.539921314680861e-11,1.2320520570706546e-10,15.349228897715811
203159_at,0.7169406315427644,4.958193760817092,6.867603769331656,1.803762508805488e-11,1.4282119554200439e-10,15.341892048082125
218484_at,-0.5905667076469618,3.5943965263794384,-6.847238928412795,2.0563706026313186e-11,1.6103726802623767e-10,15.330191873765168
218053_at,0.35638018496250834,7.116371895671786,6.910392977398225,1.3681635870765276e-11,1.1003856237500632e-10,15.311147448973871
224818_at,0.4083194903749333,5.913451166323962,6.8987614734438685,1.4751229047086025e-11,1.1828586585436572e-10,15.308473982296434
209476_at,-0.3696203609996328,6.770061073640736,-6.911113564624694,1.3617938836089756e-11,1.0960854902406429e-10,15.299969884571848
216396_s_at,-0.3724358781324625,5.341660368514457,-6.89648282814118,1.4970184342564896e-11,1.1995182113829299e-10,15.2965066650749
213432_at,-1.166521988973256,4.426973484394387,-6.883318501030106,1.62990537209125e-11,1.3001620440218588e-10,15.283727011288468
218689_at,0.4519692830031666,4.917009948104954,6.865570668209507,1.827545452861399e-11,1.4427777771926432e-10,15.279074188557702
224879_at,0.4499236886174058,6.762963285078658,6.8992041999563005,1.4709053785784465e-11,1.1803602487423894e-10,15.271690054441518
224549_x_at,0.7040322735088338,5.522146503301709,6.881788793098341,1.6460788732990477e-11,1.3111110014611671e-10,15.269736779042947
227278_at,-0.4418661111372972,5.08477580710389,-6.888295743648937,1.578353746886097e-11,1.261858484357519e-10,15.260565102499367
213274_s_at,-0.6105490609486722,5.374158999450437,-6.892204062640151,1.5389988768860697e-11,1.2320520570706546e-10,15.260487769486616
215373_x_at,0.4326805694574029,4.768602174632195,6.853687353506144,1.9728404459689856e-11,1.5506265368793647e-10,15.244967222593655
212998_x_at,-0.9678649933212639,5.074807051692551,-6.8847699942951355,1.6147031641959902e-11,1.288995156336188e-10,15.224204652519466
215157_x_at,0.2782110434668293,9.937814066974596,6.973665660722142,9.068616919170911e-12,7.53117000426961e-11,15.219747707776545
204621_s_at,-0.7677111759673323,3.430407413140368,-6.8253357675553925,2.366856498301021e-11,1.8414040425779838e-10,15.20399001559007
227249_at,-0.46384666110969264,4.563342340146854,-6.865813441414425,1.8246894161803758e-11,1.4415853772522393e-10,15.200113042371804
39248_at,-1.064846067691268,4.413877842232743,-6.8674156284789145,1.8059505334809918e-11,1.4288883356855143e-10,15.188770686991605
1566766_a_at,0.8392043921790087,4.166159318309744,6.807969715127784,2.6453338730775243e-11,2.0446942122856793e-10,15.169568523073664
213710_s_at,0.5267176146828794,4.437286436497727,6.822607328264711,2.408620554208807e-11,1.871178534970192e-10,15.16614119876523
212322_at,-0.3021043331431198,5.3989093994865796,-6.874577644485804,1.724469315671528e-11,1.3715100058492264e-10,15.157077589238572
226458_at,0.681400891361278,3.8498306047120536,6.798988188770568,2.8017306165740237e-11,2.1609028146405698e-10,15.140487309104683
1568513_x_at,0.4781252323905213,5.937483467924059,6.8706299217707505,1.7689247750595263e-11,1.4027010447973876e-10,15.132136554350113
242110_at,1.010744889366533,3.8220836485008656,6.792441603164019,2.921410798027465e-11,2.24673897195034e-10,15.125597345365776
232203_at,1.2120340197446138,3.677803831367922,6.783326542372562,3.0964408186195675e-11,2.3745290257603025e-10,15.086438527505639
201890_at,-0.6402609226444342,6.981259513455301,-6.878135327137574,1.6853471159105524e-11,1.3413910588967125e-10,15.04874722703368
212055_at,-0.4256765758716834,4.892518312698881,-6.85039936847262,2.015006626341514e-11,1.5804005217009629e-10,15.044243269114983
50277_at,-0.2667772198928112,5.681203434348791,-6.8587017792017715,1.9101966702519772e-11,1.5047012447359876e-10,15.044057096798909
206918_s_at,0.6884249830442898,5.644260021983287,6.849346386189853,2.0286965346361126e-11,1.5898629096969037e-10,15.043831225703286
216187_x_at,0.45347908942801834,5.819451991936526,6.851238012304484,2.004168272457746e-11,1.5740949195630376e-10,15.015967252910077
225955_at,-0.4633591115128448,4.3509752968001685,-6.819177735199249,2.462144451391446e-11,1.911373442591055e-10,14.965178005678379
202953_at,-0.8088576642948775,4.746735018289095,-6.837004310334557,2.1961254479056722e-11,1.717305979811202e-10,14.960118541186446
223276_at,-0.5374921812526938,4.682920401333826,-6.8307657635545995,2.2858440825054497e-11,1.7835577316737715e-10,14.946229427227856
201270_x_at,0.3406095330245089,5.283698345261304,6.830214883665634,2.29393721218645e-11,1.788569821990789e-10,14.938072528720854
208726_s_at,0.46021553437660917,8.287137368647215,6.8667191463842485,1.8140731269598932e-11,1.434255749750652e-10,14.908075529718802
219260_s_at,-0.5660266420408553,3.8762339454152217,-6.7901650991913804,2.964192838127975e-11,2.2780055864322092e-10,14.907452592092106
208510_s_at,0.8025577023572344,5.333884013808599,6.809138671901201,2.6256196332824527e-11,2.0323889545776674e-10,14.882058535537421
218400_at,-0.6040767842605309,4.963883625312302,-6.826808670641096,2.3446071803103137e-11,1.8254198199610749e-10,14.878744513068956
226050_at,-0.5302728946125229,5.693837377822049,-6.831679460067356,2.2724824725140533e-11,1.774424542860281e-10,14.86551618036987
204924_at,-0.5306531283095389,3.5550027014569077,-6.767451615354002,3.426167161934404e-11,2.612421979060731e-10,14.85261417942972
201752_s_at,0.5686844725844963,7.0065511001157486,6.8340625060019,2.2379932849292456e-11,1.748768932271846e-10,14.850025286511398
222388_s_at,0.31773284410301694,7.399269509803858,6.839678639011458,2.1587321803483007e-11,1.6892986010278557e-10,14.835451604525156
207265_s_at,-0.6193781390212845,5.570582034245994,-6.823016179062525,2.4023165318604222e-11,1.8676354866343038e-10,14.81420421095657
210347_s_at,0.6721894078263145,4.546483571425906,6.76208020536494,3.5453507573891504e-11,2.69562403576366e-10,14.790692836754431
211990_at,-0.8308868672133756,7.924959677062901,-6.8633489272317485,1.853887217386984e-11,1.4624958586057997e-10,14.782328861830624
231250_at,1.2190851456133855,3.468925006639274,6.732299773793639,4.283737120434356e-11,3.2159548543246854e-10,14.782028208414724
201592_at,0.3497508378664154,8.57294467833332,6.85598980406603,1.9438300634708797e-11,1.5290606315353775e-10,14.774778016770396
216210_x_at,0.360713464852852,6.483373343404999,6.816489412952476,2.504914429985964e-11,1.9431678702707917e-10,14.762762863858763
207657_x_at,0.35957454357855045,6.186928843714705,6.8093160489166396,2.62264083177349e-11,2.0315510651330008e-10,14.73113308996125
239595_at,1.1127709390418432,3.7060537510553075,6.7237682599979145,4.521757635931629e-11,3.3875237450164713e-10,14.71648143353806
215702_s_at,1.3433248401776032,3.426594468935484,6.720470975285511,4.61718420678816e-11,3.4541825703436843e-10,14.713800493152746
202690_s_at,-0.4130459113369115,6.528187351443687,-6.811104546847182,2.5927902284094728e-11,2.0098814556404255e-10,14.688284302315129
200888_s_at,0.2680669219383832,9.46195503310598,6.873296378475921,1.7387760948097603e-11,1.380398384160733e-10,14.685155860834582
201198_s_at,-0.28220278677257093,5.482370847202716,-6.798157902536601,2.8166386372668582e-11,2.1708381094273276e-10,14.67318110891927
208884_s_at,0.42724855445363685,5.692354086088892,6.794791554435534,2.8778842305198107e-11,2.2164467118302466e-10,14.670167765987784
228912_at,0.7643297991385678,7.071780369639518,6.804628704731714,2.702483952086765e-11,2.085858110857746e-10,14.670013106758603
234969_s_at,0.3850132071246559,5.710143523455857,6.793707235063843,2.8978886796096024e-11,2.230250102346097e-10,14.659448972565773
209642_at,-0.5809237340356564,3.883723193707564,-6.751395006275035,3.794661312212507e-11,2.8729474655641404e-10,14.655811699290911
209563_x_at,-0.26974622933198744,7.907219208691279,-6.827200793666207,2.33871855421885e-11,1.822159408825203e-10,14.636424817579359
218276_s_at,-0.41218743143068326,4.062903845186406,-6.750002361657681,3.8283964638649824e-11,2.896441477216494e-10,14.633265035692627
208953_at,0.42128747144878037,4.883337452718288,6.760072818734985,3.5909281589501444e-11,2.726407751015797e-10,14.622699662691101
211919_s_at,-0.7639074821513796,4.742263746938207,-6.782348639593727,3.1158192403806455e-11,2.387680366394696e-10,14.620287942016764
215160_x_at,0.5333764762060704,4.747959827386765,6.7480852864635885,3.8753171356871446e-11,2.926443878987978e-10,14.61664649347933
212534_at,-0.320416428143273,4.948713892625738,-6.781899426003462,3.124760842484009e-11,2.392820793819241e-10,14.615791213772352
204364_s_at,1.5844488543246387,2.9628403615015846,6.701357939049089,5.2105224277573616e-11,3.8737214967775586e-10,14.60956366016012
225824_at,-0.31317587582665674,5.76670311465319,-6.785714668189952,3.0496127527246814e-11,2.3419714279526534e-10,14.581160307955468
201973_s_at,0.25371946258159106,7.979588616153018,6.807989678108849,2.6449959847791025e-11,2.0446942122856793e-10,14.56346173438212
207847_s_at,-1.0691989796638273,5.275774459584392,-6.781534728647549,3.13203866577093e-11,2.396680730457427e-10,14.558842514823908
207318_s_at,0.326769968777468,5.19306283128535,6.76475105215327,3.48558873145644e-11,2.6520676193247754e-10,14.545018713488854
201271_s_at,0.4029675139428735,6.128481041825766,6.775953902719147,3.24550576752088e-11,2.479964571144878e-10,14.52680425568016
218633_x_at,-0.3143108659678339,4.996153347112679,-6.768148103254941,3.411004025247129e-11,2.60271268678579e-10,14.52385646134322
208970_s_at,-0.36304931177095506,5.098990285956427,-6.764941853392043,3.4813574598606804e-11,2.650730807923772e-10,14.489523506486394
227759_at,-0.5876136188306298,3.8435017326373657,-6.7216457613154255,4.5829603515358933e-11,3.4309751394831603e-10,14.485919592522619
223239_at,-0.5934925576981903,6.7905513111666025,-6.784378026552676,3.075736249577874e-11,2.3603411491209e-10,14.484236680849174
229872_s_at,0.5537363717729745,5.617919629653409,6.7593295802553985,3.6079487128562544e-11,2.7373905496337855e-10,14.468669702126713
202963_at,-0.3215025501506613,5.134389620078669,-6.760172029783581,3.5886621427012035e-11,2.726407751015797e-10,14.458206666673682
218676_s_at,0.49867251548144215,5.027875414489786,6.737643604445639,4.14095756884959e-11,3.11750375510089e-10,14.456334612830657
200084_at,0.2597570684640368,7.17610310427283,6.771191866271276,3.3455078442350377e-11,2.5545563460648584e-10,14.424319700610207
216251_s_at,-0.3466808055031463,4.846531297825935,-6.748047507674067,3.876247423022441e-11,2.926443878987978e-10,14.41979935340284
1555935_s_at,1.2331393962724142,4.095228526441879,6.678050212441235,6.035942350473732e-11,4.4411435714715034e-10,14.413540596971778
204143_s_at,-0.5094104554705271,4.845787456900065,-6.7480615097622865,3.875902601737119e-11,2.926443878987978e-10,14.405929327694167
215823_x_at,0.3392969099850945,8.836103556431233,6.805920988026421,2.680236333453522e-11,2.0701782148729332e-10,14.40444346644274
202387_at,-0.37988295334047406,5.210656689407321,-6.751855958399023,3.7835596827197905e-11,2.8665682376928655e-10,14.397980589245742
224666_at,0.3407572080304762,6.192905714491797,6.754676512480438,3.7163199561040255e-11,2.8176175293519054e-10,14.389367495756321
212194_s_at,0.5040627887185295,5.292612460731616,6.737680574664271,4.1399862267043356e-11,3.11750375510089e-10,14.386486817013218
207480_s_at,-0.8629862379071606,3.212618337785158,-6.684068186032132,5.811294130466411e-11,4.281732738630445e-10,14.365032366577033
218187_s_at,0.6883615665036964,5.423233854039167,6.732536629085385,4.2773076096445695e-11,3.2133798332484063e-10,14.35997286023751
205174_s_at,1.4839864211286462,4.113034671174019,6.666029605817305,6.510460351960815e-11,4.770626658724774e-10,14.35296811474633
202425_x_at,-0.38096409148495225,5.395018252460462,-6.746268538574094,3.920302799951259e-11,2.957619992667453e-10,14.351622483499629
208816_x_at,-0.3276254053373852,7.52777688312508,-6.7655582171930915,3.467723184456523e-11,2.642227487559227e-10,14.303395520155732
214106_s_at,-0.5539265398640792,5.783325833855803,-6.741852858112308,4.031789426265738e-11,3.0395890305126565e-10,14.299584925114388
202089_s_at,-0.4699767440830225,4.359064504809634,-6.710138526148576,4.929191649199172e-11,3.6824567739100926e-10,14.28140957839144
218175_at,0.5273776305341034,5.003400845266731,6.700897241695807,5.2257103141214404e-11,3.882318626573023e-10,14.244767612460272
227765_at,0.641643856431951,4.517160649605955,6.671588791270036,6.286628143767617e-11,4.6160827487445155e-10,14.233319249744019
200976_s_at,0.4034399737884129,7.137481169239713,6.7372669534319956,4.15086631381627e-11,3.1227690182523666e-10,14.22612885108857
1552617_a_at,0.32440093195754277,5.038316846241993,6.704691063961527,5.101921288069979e-11,3.800895880326404e-10,14.209494253922582
218796_at,0.6523458041918105,7.531798355285646,6.736729336194692,4.1650499897330314e-11,3.1312407396498225e-10,14.202578680065495
224802_at,0.5107423816034407,6.382968861739771,6.724850347033796,4.490864760310713e-11,3.3667343720929786e-10,14.200895080247086
225355_at,0.6579369423173141,5.259981347882525,6.697776238204377,5.3297507081379665e-11,3.956868976873322e-10,14.178886114817661
202534_x_at,-0.4897228115102459,5.424792228897295,-6.715663951949847,4.759853384864398e-11,3.5584305172402164e-10,14.156579565946785
225834_at,-0.6070519368925972,4.340959934531611,-6.688784559321388,5.6409853154930794e-11,4.167715564474301e-10,14.130777111927994
201529_s_at,-0.3743553505651838,4.508262852690807,-6.686545463806452,5.72121996451946e-11,4.2211728291940066e-10,14.110500937916024
231576_at,1.1207304932847524,5.029511036565307,6.6567768965541125,6.900456101047057e-11,5.046046840308336e-10,14.103657179218699
209201_x_at,-0.7447855390864373,4.6953737617967946,-6.697452124237652,5.340670987049676e-11,3.962230490599943e-10,14.101072107377979
201114_x_at,0.41329731943068854,7.863804105230843,6.7288731259121315,4.377822357922377e-11,3.284286479021178e-10,14.099375632389208
231825_x_at,0.3875252240008405,5.522071937651549,6.696368025843906,5.3773569251296233e-11,3.9866868331428135e-10,14.073486318086802
221766_s_at,-0.6286535716607413,5.660582725654936,-6.70348961318028,5.140809014567309e-11,3.8245477064624706e-10,14.065590478211769
228656_at,1.328072262012659,3.897495330750619,6.615450318923196,8.940890941038264e-11,6.424129084597111e-10,14.05568673350799
206239_s_at,1.573987537727349,7.935779215595092,6.708472281187832,4.981407195077916e-11,3.7188721450083424e-10,14.047708645504152
222641_s_at,0.47489829227104585,4.50112913962468,6.642234426909375,7.56016370586467e-11,5.494710568584003e-10,14.02950743970977
218738_s_at,-0.44420696535708776,5.621247852584717,-6.693618130013248,5.4715258996944766e-11,4.050895436311467e-10,14.011999766771709
203396_at,-0.2994385380814245,6.8197024622458375,-6.704988128289161,5.092350699829244e-11,3.796405918390445e-10,14.009159807495742
201003_x_at,-0.3429832492658244,6.098790084028764,-6.694290911567903,5.4483384050813606e-11,4.0365179345530166e-10,13.996494717109039
200867_at,0.37824010922222695,5.708718444624638,6.683258763355126,5.841025236027206e-11,4.3006806428563205e-10,13.973826752556654
210427_x_at,-0.30606758789304983,9.718599333135362,-6.777415238987072,3.215410453152494e-11,2.4587217833420894e-10,13.932484219891991
235028_at,1.146142593683602,4.500571878296258,6.607676512456519,9.385989291754802e-11,6.725893196158474e-10,13.926835613385428
213090_s_at,0.5812424417742865,5.0894569302804085,6.650915875521797,7.159252033106342e-11,5.224595846775766e-10,13.925385365350568
228483_s_at,0.8388749275045742,3.314110502462126,6.585618961839868,1.0770557461317111e-10,7.606129339689532e-10,13.889909927903037
224932_at,-0.5192924916346989,6.962545412855268,-6.690362640224382,5.5851012569849935e-11,4.13212636506079e-10,13.888490435710516
209071_s_at,0.8052618559479843,6.322153977288914,6.667676549848023,6.443346206855299e-11,4.724679528681781e-10,13.86060892997681
220082_at,1.2558454608890743,4.931751973918682,6.607201350344886,9.413888791255393e-11,6.741376378390309e-10,13.859629486750356
208622_s_at,-0.4799236474785693,6.377544421599217,-6.675566507998657,6.131121437531474e-11,4.504986554202653e-10,13.85470477857009
222988_s_at,0.47946577954277414,5.7842021336409575,6.663166994105312,6.628748995810675e-11,4.85398414163498e-10,13.850502388097919
204319_s_at,-0.4795278192791165,4.724645094901511,-6.653961376677711,7.023610675198144e-11,5.132601716466421e-10,13.84758739543852
238549_at,0.7324648061951234,5.298705758145965,6.640736824688415,7.631515294229261e-11,5.539053072295262e-10,13.836637242771184
