probe_id,log2FoldChange,AveExpr,t,P.Value,padj,B
211727_s_at,-0.1620825610047192,6.206206880507225,-2.392398261240402,0.01707994124617262,0.029243632822478386,-4.655596304913427
209660_at,0.15931713120899013,2.8679717166821908,2.016752262807064,0.04421644715947512,0.0688604155283409,-4.656546828821626
224786_at,0.17839281420386205,6.067600570366174,2.3831065021378426,0.017512478591093047,0.029907728861211513,-4.657293957441089
218614_at,-0.16436930740842506,4.968694546739301,-2.3489871686662016,0.019184451960513212,0.03249376029296096,-4.658490299820246
201024_x_at,0.14534770212950468,6.305341042464956,2.3873952498582027,0.017311652190511007,0.029597786453390427,-4.660325924916305
233093_s_at,0.11735568720736264,5.711718778272607,2.3740191986568475,0.01794478308670408,0.030582637799532426,-4.662106239525584
223272_s_at,-0.13870054937984033,5.2408968084722805,-2.363396616312392,0.018461984725217092,0.031394165454166775,-4.6640691211657455
218226_s_at,0.07141011604870576,8.324333425708808,2.4903338244584825,0.013062191179924677,0.022955258220231804,-4.664929123471735
202554_s_at,0.3853886267758868,4.459075563453543,2.200074098867025,0.028224980905118362,0.046058525580583855,-4.665638322473557
242722_at,0.21550421081335797,5.015273179660873,2.319656603601113,0.020731963897836554,0.0348339914111548,-4.670267209507331
205740_s_at,0.1222597354109351,5.245767116096478,2.349726131251691,0.019146807372698107,0.032438186817329996,-4.671538233122587
224592_x_at,-0.10864425363641936,6.3683941001212245,-2.3883263287729566,0.017268321706055384,0.029533130657243188,-4.673254058327825
218003_s_at,-0.12676227611409546,6.316195051630065,-2.3862812959031947,0.01736361891466176,0.029672427728947428,-4.675510141058726
211161_s_at,-0.2865723160397252,8.103153395777884,-2.488188093042915,0.01314034842736428,0.02308125146783957,-4.678691228110841
219443_at,0.1716140281930308,4.055522511009618,2.1500194091849947,0.03199763849510232,0.05158626052641553,-4.682009080846496
203435_s_at,0.24549537086150205,3.085698887205469,2.0178099984148954,0.04410574993366742,0.06872798531481877,-4.682596359056191
201619_at,-0.11961795688775889,7.1748178225086,-2.417401081280439,0.015962381834400064,0.027506031299972315,-4.6833520102157244
226901_at,-0.12975729583304552,4.461554498834783,-2.2641221451358855,0.02396289657975871,0.03979452969445901,-4.685750629742467
213140_s_at,0.185110044962099,4.552520061403175,2.2362557167524035,0.02574315851860623,0.042428685724589,-4.688041681411764
